            Comp.1       Comp.2       Comp.3       Comp.4        Comp.5
  [1,]  5.88652270  0.076260515  0.026013026 -0.011494370  0.0117447987
  [2,]  5.83327435  0.345089060  0.120916454  0.073500897  0.1152030826
  [3,]  5.51336948  0.269032027  0.108571974 -0.075546433  0.1501271841
  [4,]  5.42080035  0.048300402  0.100782259 -0.037845719 -0.0276252884
  [5,]  5.36656629  0.065383441  0.046471943  0.201833531  0.1714213200
  [6,]  5.20930115  0.099329727  0.161854601 -0.161654574  0.1454322783
  [7,]  5.18040842 -0.104654826  0.417906837 -0.118599598  0.0572707269
  [8,]  5.12884495  0.109665294  0.223615704 -0.073239105  0.0030279635
  [9,]  5.08710303  0.203312193  0.008669804 -0.105865644 -0.0186895486
 [10,]  4.79765147  0.229833680  0.199661194  0.007160147 -0.0920554589
 [11,]  4.76679174 -0.032697158  0.098078006  0.042872682  0.0898048720
 [12,]  4.68233521  0.040489821  0.139515190 -0.171702718  0.0736738331
 [13,]  4.54165360  0.318844224  0.471030079  0.144545497  0.1034182680
 [14,]  4.47889539  0.163395905  0.145849852 -0.337180386 -0.0882174848
 [15,]  4.37145043 -0.089433396  0.381159551 -0.697507625  0.0029835531
 [16,]  4.34051550  0.034792582  0.390962056  0.199643230  0.1101244966
 [17,]  4.26550392  0.088130193 -0.111333739 -0.080141322 -0.1099298705
 [18,]  4.14724179  0.201564708  0.026723738 -0.133256881 -0.0608064638
 [19,]  4.09065537  0.197882130 -0.115611348  0.224091867  0.1394869017
 [20,]  4.00586839  0.098739997  0.133527898  0.251155084 -0.0186559563
 [21,]  3.65475082 -0.185670599 -0.152424050  0.222637633 -0.0736637542
 [22,]  3.38880877  0.044290936 -0.273322485 -0.029069563  0.0093126731
 [23,]  3.23528442 -0.015041553  1.125223847 -0.243588964 -0.2929662118
 [24,]  3.22142832  0.196023337 -0.297708772 -0.097303139 -0.1031502299
 [25,]  3.16507170  0.083984803 -0.130680811 -0.066828342  0.1388200221
 [26,]  3.16070620  0.069489854 -0.156283550 -0.120066560 -0.0230738540
