            Comp.1       Comp.2       Comp.3       Comp.4       Comp.5
[139,] -2.65730018 -0.360436324 -0.024275774  0.098327623 -0.467893807
[140,] -2.71153609 -0.505228907  0.334865544  0.429782690 -0.012053862
[141,] -2.76967975 -0.052591824  0.165215256  0.400874835  0.176498220
[142,] -2.87426939  0.266860011  0.051664959 -0.258623043  0.377605901
              Comp.6        Comp.7
  [1,] -0.0831384285 -4.284815e-08
  [2,]  0.1107088559 -2.266013e-08
  [3,] -0.1537275515 -4.255435e-07
  [4,]  0.0526763453 -7.461696e-07
  [5,] -0.0102568494  6.583358e-07
  [6,] -0.0241436582  1.561925e-06
  [7,] -0.1476105606 -3.088627e-07
  [8,] -0.0855018719 -4.572711e-07
  [9,] -0.0615385620 -5.175072e-09
 [10,]  0.1916798342  1.459595e-07
 [11,]  0.0897876515 -7.691122e-07
 [12,] -0.0228036020 -4.067956e-07
 [13,]  0.0232629845 -2.020237e-07
 [14,]  0.1413452024 -3.772235e-07
 [15,] -0.1697200350 -7.456711e-07
 [16,]  0.1428189521  1.265178e-06
 [17,]  0.0500436257  1.409907e-06
 [18,]  0.1180539794 -3.134616e-08
 [19,]  0.2165812647 -3.216516e-07
 [20,] -0.2422619802  6.098800e-07
 [21,]  0.0613839972 -1.230082e-07
 [22,] -0.1648875798 -4.192831e-07
 [23,] -0.2870283369 -4.506942e-07
 [24,] -0.2268244118 -1.630734e-07
 [25,]  0.1375430955 -7.528015e-07
 [26,]  0.1624163185  9.410117e-07
 [27,]  0.1491282541 -7.879100e-07
 [28,] -0.2809170722  3.986792e-07
 [29,] -0.2457624268  1.748878e-07
 [30,]  0.1373599352  2.578835e-08
 [31,]  0.2168484154  5.095421e-07
 [32,] -0.1583349922 -3.987103e-07
 [33,]  0.1477716975 -3.736331e-07
 [34,]  0.1067611040 -4.916834e-07
 [35,]  0.2351708374 -4.197860e-07
 [36,] -0.0185141268  3.451499e-07
 [37,] -0.1161719166  4.379554e-07
 [38,] -0.0788083121 -5.982893e-07
 [39,] -0.2866160877  3.767724e-08
 [40,] -0.4987112162 -1.358931e-07
 [41,] -0.1215549459  8.372368e-07
 [42,]  0.2227790689  3.611123e-07
 [43,]  0.1186938231  5.726528e-07
 [44,] -0.0559489646 -1.034504e-06
 [45,] -0.0036090464 -5.401587e-07
 [46,]  0.0051051576 -2.870374e-07
 [47,]  0.2595134959 -4.438269e-07
 [48,]  0.0364479999  4.194507e-07
 [49,] -0.1159366726 -1.293584e-07
 [50,] -0.2491197448 -2.345947e-09
 [51,] -0.0882965583 -3.823794e-08
 [52,]  0.0351299016  1.152608e-07
 [53,] -0.1286579613  6.008474e-07
 [54,] -0.1209243567  4.889744e-07
 [55,]  0.3923827003  5.421940e-07
 [56,] -0.0649237069 -6.110009e-07
 [57,]  0.0237813353 -8.053428e-07
 [58,]  0.0464670420  4.536091e-07
 [59,]  0.0314975531  5.844861e-07
 [60,]  0.2332181513 -4.289379e-07
 [61,]  0.2031438045 -5.990270e-08
 [62,]  0.1229267386  3.105866e-07
 [63,]  0.1119003094  4.744378e-07
 [64,] -0.0607605621 -8.189047e-07
 [65,]  0.0358645860 -4.781654e-07
 [66,] -0.3246808819  1.066406e-06
 [67,]  0.0009963697 -6.832413e-07
 [68,] -0.0938908849 -3.839258e-07
 [69,]  0.0929184472 -4.322900e-07
 [70,]  0.2909270917  5.066534e-08
 [71,]  0.0969432626 -7.982687e-08
 [72,] -0.2167090585 -4.547579e-07
 [73,] -0.0163910553  5.063931e-07
 [74,] -0.1641868988  3.902860e-07
 [75,]  0.0177455924 -7.516992e-08
 [76,]  0.1586129114  6.888569e-07
 [77,] -0.1499428802  1.129158e-07
 [78,] -0.0894821679 -5.609479e-07
 [79,]  0.3761025963  6.922672e-07
 [80,] -0.1890904017 -1.829464e-07
 [81,] -0.1788312237  4.310739e-07
 [82,] -0.0100314218  1.088750e-09
 [83,]  0.0363302640  4.125828e-07
 [84,]  0.2456442823  1.848909e-07
 [85,] -0.1344256114 -3.690135e-07
 [86,]  0.5632688466 -1.294790e-07
 [87,]  0.2567642073 -3.708447e-07
 [88,] -0.0622516827  4.864669e-08
 [89,] -0.2240598141  4.345359e-07
 [90,]  0.7446486974  7.426695e-07
 [91,]  0.0759981669  2.925264e-07
 [92,]  0.0358281949 -3.002772e-07
 [93,] -0.1399569991  2.035661e-07
 [94,]  0.2344753938  1.136087e-06
 [95,]  0.0306690035 -7.634710e-07
 [96,]  0.2678191651  3.450618e-07
 [97,] -0.3689156546  2.846415e-07
 [98,] -0.0558329586  2.625375e-07
 [99,]  0.0954866242  7.854281e-08
[100,]  0.1217958425  9.816001e-07
[101,] -0.1961105353 -7.522439e-07
[102,] -0.2101313654 -4.517280e-07
[103,] -0.2078569845 -6.806706e-07
[104,] -0.6600061448  6.924887e-07
[105,]  0.1393069859 -9.166403e-07
[106,]  0.0186962990  9.742409e-07
[107,]  0.3681702531  3.017525e-07
[108,]  0.0858457313 -6.912061e-07
[109,]  0.0350634434  4.113584e-07
[110,]  0.3620555187 -2.575857e-07
[111,] -0.1727876844  2.880786e-07
[112,]  0.2442346223  3.466606e-07
[113,] -0.1462728797 -4.593306e-08
[114,] -0.1066357889 -4.612309e-07
[115,]  0.0193409876 -9.640204e-07
[116,] -0.1480325490  5.020765e-07
[117,]  0.1835655716 -4.945541e-07
[118,]  0.1512711744 -1.428980e-07
[119,]  0.1363495334  2.603608e-08
[120,] -0.2695695920 -4.335124e-07
[121,] -0.1588590387  3.889594e-07
[122,] -0.3438835268 -1.707236e-07
[123,] -0.2571474916  2.318547e-07
[124,]  0.1692304794 -2.219179e-07
[125,]  0.0912167676  4.664584e-08
[126,]  0.0709109958  9.771181e-08
[127,]  0.1011217840  2.079716e-07
[128,] -0.0067174731  3.612676e-07
[129,] -0.0676739394 -7.530981e-07
[130,] -0.0462246141  7.632873e-07
[131,]  0.0085385797 -2.929148e-08
[132,] -0.0463506845  6.293603e-07
[133,]  0.0732938362 -7.924147e-07
[134,] -0.0467840018  7.756858e-07
[135,]  0.2133019072 -7.797818e-07
[136,] -0.1445783697 -1.248900e-08
[137,] -0.2230501457  2.547964e-07
[138,]  0.3325117939  3.178738e-07
[139,]  0.1172927201 -3.696186e-07
[140,] -0.1411354142 -2.603485e-08
[141,]  0.1813838846 -8.283374e-07
[142,]  0.0826382731  4.495943e-07
 [ reached getOption("max.print") -- omitted 18 rows ]
