            Comp.1       Comp.2       Comp.3       Comp.4        Comp.5
  [1,]  5.52058715 -0.151612714  0.251130375 -0.210368088 -0.0019520026
  [2,]  5.41281780  0.409206624  0.498024410 -0.203386575 -0.0847571280
  [3,]  5.34864530  0.343014968  0.250248916  0.054340826  0.0549080579
  [4,]  5.31785579 -0.186049749  0.326301722 -0.213828877  0.0173913189
  [5,]  4.92622514  0.007880528 -0.201708768 -0.567311793 -0.4813248216
  [6,]  4.90296470 -0.605302061  0.630061853  0.313914619  0.3249434206
  [7,]  4.86348657 -0.114608748  0.382533306 -0.015957783  0.0543240441
  [8,]  4.81288592  0.118680078  0.016015566  0.046987535 -0.0662376449
  [9,]  4.75898838 -0.616081772  0.411074039  0.195636400 -0.0008995206
 [10,]  4.71800459 -0.530750242  0.307071106 -0.119286532 -0.1311453261
 [11,]  4.54203094  0.241803191 -0.341881249  0.012136979 -0.0300344804
 [12,]  4.50710268 -0.265487626  0.647411199 -0.006268224 -0.1414295535
 [13,]  4.46822077  0.328488869  0.531210800 -0.203384036 -0.1530206346
 [14,]  4.45905566 -0.728556719  0.136589734 -0.046289969  0.1129940618
 [15,]  4.37660201 -0.688577369  0.512567613  0.197402172  0.0498007066
 [16,]  4.33737177 -0.205313331 -0.036589681 -0.080217214  0.1234916197
 [17,]  4.32003593 -0.543050138  0.076687518  0.005885694  0.0679079029
 [18,]  4.30938824  0.576058178  0.111806976 -0.181702623 -0.1122448780
 [19,]  3.96463431  0.695831495  0.053471368 -0.048986194  0.0046010658
 [20,]  3.71229663  0.531161236  0.199967440  0.388308234 -0.0122876329
 [21,]  3.45802072 -0.128864433  0.004334385 -0.277223238 -0.3160578655
 [22,]  3.44144174 -0.401992938  0.222568702  0.129206080  0.1615691282
 [23,]  3.40964898  0.231145556  0.185216572  0.159933021  0.0858168763
 [24,]  3.37931876  0.247796016  0.345098601 -0.344990579  0.0061553146
 [25,]  3.35824724 -0.595951544  0.145016821  0.276377436 -0.1593918807
 [26,]  2.83179946  0.222417676 -0.404578733 -0.075111988 -0.3004991800
 [27,]  2.75433460  0.071023459  0.127578806 -0.027860473  0.2153228974
 [28,]  2.61133026  0.132878735  0.671967316  0.323753693  0.0983766913
 [29,]  2.54174785  0.544400844  0.030486534 -0.312222798  0.2308950180
 [30,]  2.51651162 -0.261033856 -1.116533758 -0.108455340 -0.1436629863
 [31,]  2.41474841 -0.115261889  0.374354835 -0.166367668  0.3587988239
