             Comp.1      Comp.2        Comp.3        Comp.4        Comp.5
  [1,]  5.755339788 -0.16330344 -0.1292670458  0.3647561500  0.1434209615
  [2,]  5.734971594 -0.09586239 -0.5772066436  0.2191226717  0.1032486728
  [3,]  5.406928528 -0.51294981 -0.1539456281 -0.0522938042  0.1957218535
  [4,]  5.329105684 -0.26222806  0.2892217450  0.0555148094 -0.1259706234
  [5,]  5.278058351 -0.30492759 -0.1833995746 -0.0890634645  0.0151454206
  [6,]  5.262590897 -0.36466643  0.1423648931  0.0087262026  0.1963910779
  [7,]  5.088919370 -0.26906615  0.0584950980  0.0056311834  0.0001079773
  [8,]  4.871886604 -0.18501052  0.2282005841 -0.1008163529 -0.0818892923
  [9,]  4.859078147 -0.17261033  0.3161794295 -0.2602927077 -0.1183456897
 [10,]  4.713720688 -0.12914240  0.1536398654 -0.0272992473  0.0916912459
 [11,]  4.677441762 -0.77211136 -0.2831194882 -0.2102914598  0.0732477661
 [12,]  4.499292371 -0.20360429 -0.1926019260 -0.1360680836 -0.0358526759
 [13,]  4.492775138 -0.19573548  0.5903322580  0.1210021513 -0.2591509318
 [14,]  4.476378853  0.10856975  0.3097447916  0.0800832883 -0.1756522072
 [15,]  4.365292970  0.17209436 -0.0873082628 -0.0218160821  0.0684685988
 [16,]  4.277936590 -0.54298329  0.3182157471  0.1664142906  0.0262510870
 [17,]  4.164858807 -0.08074604  0.0443607357  0.0787769175 -0.0003809047
 [18,]  3.927045401 -0.21435593  0.3239936427  0.0156534130  0.0065349141
 [19,]  3.838310953  0.12560532 -0.0243807460  0.0480909461 -0.1185237714
 [20,]  3.804454065  0.09261991 -0.2760685695  0.0741969169 -0.1115509915
 [21,]  3.784781189  0.08879217 -0.2438311811  0.0839732282 -0.1150067109
 [22,]  3.734484219  0.02027311  0.1303248636  0.1142911525 -0.2608089866
 [23,]  3.674382183  0.11524237  0.0653854787 -0.2107019461 -0.1750165338
 [24,]  3.671610605  0.13614315 -0.0165266118 -0.0644650589 -0.1330285135
 [25,]  2.981916905 -0.12666933 -0.0790957275 -0.0536513040  0.3425461413
 [26,]  2.967906544 -0.06446346 -0.1846845611 -0.0001628264 -0.1808059423
 [27,]  2.933319399  0.05997236 -0.0152590288 -0.0874837055 -0.2262052688
 [28,]  2.902953837  0.19802969 -0.1003327687 -0.0977854961  0.0563725248
 [29,]  2.862713777  0.06557146 -0.0572379272  0.0411240458  0.0703400571
 [30,]  2.575549467  0.49930769 -0.1425801642  0.5201758226  0.3106400781
 [31,]  2.525259310 -0.48814004 -0.0040492478 -0.0656471655  0.1989158134
 [32,]  2.408751458 -0.65426707  0.4693220318  0.1952459472  0.2791149331
 [33,]  2.072288997  0.32155003  0.8461039821 -0.0576243440  0.1281081947
 [34,]  1.909659310  0.01153091 -0.3355591437  0.1577268694 -0.0593543886
 [35,]  1.713755423 -0.02553960 -0.1406871929 -0.1264356584  0.0690750318
 [36,]  1.559686073  0.04320683 -0.2476673111  0.1190887157 -0.1444428607
 [37,]  1.414942700  0.43657756  0.1149889511 -0.0226865405 -0.3112508907
 [38,]  1.407217994  0.22669423 -0.1514213649  0.1349534934 -0.0413247122
 [39,]  1.396787926 -0.22741341  0.0612634732  0.0485880243  0.0004662660
 [40,]  1.385328359 -0.07688490  0.0812489562 -0.6358654088  0.0740422197
 [41,]  1.372623044  0.16081875  0.5379225994  0.1825611646  0.4328031263
 [42,]  1.343878252 -0.19762544  0.3237970487  0.0294157539 -0.2838485889
 [43,]  1.322896072  0.52041932 -0.0290646394  0.2512915202 -0.2283237826
 [44,]  1.248549719 -0.20875471 -0.0268257634 -0.0553182989  0.2746905427
 [45,]  1.201126236  0.49147208 -0.1525122996 -0.6256437197 -0.1534258722
 [46,]  0.948146187  0.27924428  0.0793839936  0.0162552305  0.1335177524
 [47,]  0.887846093  0.26142382 -0.1446496960 -0.2351006943 -0.1721305579
 [48,]  0.845056064  0.09014140  0.2867353499 -0.6436885687 -0.0978844371
