            Comp.1       Comp.2       Comp.3        Comp.4        Comp.5
 [75,] -0.39414544  0.845299004 -0.373678205 -0.3016699776 -0.0718622744
 [76,] -0.39721878  0.368428177  0.315616190 -0.2397166037 -0.0466431166
 [77,] -0.44634938 -0.047779683  0.196728339  0.2909101056  0.1283599410
 [78,] -0.52803399  0.329806805  0.125556135 -0.1397861619  0.1729064235
 [79,] -0.60987036  0.674017878  0.255867817 -0.2074110775  0.0250921173
 [80,] -0.62307674  0.531734628  0.060622358 -0.0763185400  0.2207453303
 [81,] -0.67608205  0.497759587  0.069130678  0.5148262083  0.0129104024
 [82,] -0.67642312 -1.103543783  0.411735582 -0.3609534115  0.2870973968
 [83,] -0.70471401 -0.426817960  0.222907344 -0.5245486073  0.0081777719
 [84,] -0.73933806 -0.027602510  0.491914380 -0.8792081679 -0.2840717503
 [85,] -0.77663352  0.285006657 -0.443668827 -0.9958530837  0.1201478319
 [86,] -0.84494838  0.185241362  0.174545273  0.1395024840 -0.0077528156
 [87,] -0.89227790  0.216812541 -0.164760434 -0.2849716111  0.2641814702
 [88,] -0.89826628  0.534900884 -0.064800894 -0.1130084287  0.1532908716
 [89,] -0.91753938  0.156581133 -0.293803498 -0.0678360153  0.6259456652
 [90,] -0.92104385  0.496151937 -0.145041830 -0.2723848049 -0.1252699748
 [91,] -0.99401318  0.246502137 -0.105146201 -0.3014816504 -0.1087088810
 [92,] -1.02133341 -0.205436159  0.158095481  0.2301172660  0.3392616367
 [93,] -1.08974457  0.309442138  0.044881679  0.1661340906 -0.1093095422
 [94,] -1.11081697 -0.260323043  1.048036713  0.3053142326 -0.2449697681
 [95,] -1.11094976  0.037814445  0.079975467  0.3107335519  0.3951472965
 [96,] -1.12861431 -0.301057582 -0.259808885  0.2933874215 -0.0168485730
 [97,] -1.17385185 -0.307938867  0.147598721  0.0469959840  0.1349983605
 [98,] -1.18001621  0.173102748 -0.040466975  0.3995792690  0.2076601804
 [99,] -1.18062514 -0.067555887  0.204100495  0.2671091280 -0.2065611456
[100,] -1.23241179  0.169184084  0.180708651 -0.5465939636 -0.5737313380
[101,] -1.25437368 -0.624136829  0.874406214 -0.4105786096  0.1887741553
[102,] -1.26437427 -0.679423331 -0.147797081 -0.3007116148  0.1865572620
[103,] -1.32233644 -0.422909197  0.378678428 -0.0606645767  0.2498399708
[104,] -1.38595988  0.356098032 -0.251082978  0.0781802023  0.3710871298
[105,] -1.41232555  0.349401761  0.061376975 -0.1255460223  0.0873668859
[106,] -1.41406872 -0.049958318 -0.867811943 -0.1444644903  0.1485396660
[107,] -1.51452943 -0.452087164  0.026868411  0.0078919505  0.0689403732
[108,] -1.52556980  0.674605692  0.494851409  0.2309922763  0.3036221252
[109,] -1.53717947 -0.398639238  0.239785094  0.2109999009 -0.0071213802
[110,] -1.58247317  0.661569181  0.715363333  0.2671930704 -0.1569511341
[111,] -1.61009991 -0.022452340  0.324957392  0.2242035333 -0.3838430564
[112,] -1.61942600  0.256763418  0.491398752  0.0602970695  0.1163102548
[113,] -1.68073665  0.109047007 -0.498763102 -0.0536692092 -0.0801213036
[114,] -1.69115991 -0.201824314  0.371620470 -0.0605932594 -0.0394810115
[115,] -1.74878039 -0.038802147  0.154641966  0.2099819664 -0.2226087317
[116,] -1.78302233  0.384078150 -0.515211669  0.0611677819 -0.1908397996
[117,] -1.82153429 -0.182917374 -0.349911125  0.0190484803 -0.1455159153
[118,] -1.83148271  0.050264286 -0.522585081 -0.4261085817 -0.1044149122
[119,] -1.83955782  0.454703120  0.598332280 -0.3083104449 -0.2358187498
[120,] -1.85086250 -0.001836848 -0.253357739  0.2208144066  0.2475647874
[121,] -1.90625668 -0.267600875 -0.382568045 -0.5057856048  0.4134621010
[122,] -1.98262998  0.287768060 -0.077417184  0.3529628570  0.1650755973
[123,] -1.98962033 -0.207628673 -0.831780390  0.1813912594  0.1223671986
[124,] -2.00595102 -0.326096410 -0.158261932  0.0146270597 -0.2138656040
[125,] -2.05553031 -0.897550474  0.172897227  0.3828803595 -0.6555582322
[126,] -2.13979115 -0.304024368 -0.026550786  0.2148857791  0.1572731710
[127,] -2.15654277 -0.377536732 -0.424216648  0.1730594475  0.2066537037
[128,] -2.26868902 -0.888774731  0.138345005 -0.1650464766 -0.0561361293
[129,] -2.30264444  1.096316981 -0.509660478 -0.5170968542  0.0355164699
[130,] -2.30896632 -0.274422270 -0.128028924  0.1619633163  0.1849249449
[131,] -2.32600485 -0.464270712  0.135677285  0.2669882678  0.0519957535
[132,] -2.35990717  0.507041785 -0.140589853  0.3769527330 -0.0293369648
[133,] -2.40369940 -0.258059135  0.094090998 -0.0590773472 -0.3043823106
[134,] -2.45863356 -0.759399006 -0.577758517 -0.0179142612 -0.2800006481
[135,] -2.48317613 -0.402660957  0.443901832  0.1260840616 -0.1271969437
[136,] -2.48765571  0.052916392 -0.668106152 -0.0114965252  0.0116636333
[137,] -2.55844568  0.461348006 -0.370657344  0.2501136939 -0.0530807192
[138,] -2.59737785  0.016847178 -0.184898623  0.5379483583 -0.3099744566
[139,] -2.65442177  0.050600090  0.194819677 -0.3136133283 -0.1222079850
[140,] -2.71669958 -0.437705946  0.413544276 -0.1328527351 -0.0743461933
[141,] -2.74947634  0.337743000 -0.144535904  0.1277117255 -0.2847440945
[142,] -2.75511922  0.609807831 -0.394471292 -0.3373512903  0.4100905382
              Comp.6        Comp.7
  [1,] -0.0246088635  8.161464e-07
  [2,]  0.1070235060 -3.188768e-07
  [3,]  0.1210751447 -1.219921e-07
  [4,] -0.0283721590 -6.484045e-07
  [5,]  0.0495306583 -6.437424e-07
  [6,]  0.1424559851 -2.940908e-07
  [7,]  0.2986073948 -4.470183e-07
  [8,] -0.2220954904  2.369347e-07
  [9,]  0.1203581426  3.316926e-07
 [10,]  0.0975376537 -3.631240e-08
 [11,] -0.1341357580 -4.128855e-07
 [12,]  0.2112372410  4.105819e-07
 [13,] -0.0115414023  7.270250e-07
 [14,] -0.1103423825 -3.519436e-07
 [15,]  0.0291715945  5.635224e-07
 [16,] -0.0816098665 -4.112649e-07
 [17,]  0.0200460256 -3.162847e-08
 [18,]  0.2291848198 -2.908277e-07
 [19,] -0.1742606196  3.216093e-07
 [20,]  0.0455917822  8.643971e-07
 [21,]  0.1076200696 -4.016265e-07
 [22,] -0.3224156783 -5.660329e-07
 [23,] -0.1158112298 -1.170944e-08
 [24,]  0.0055383685 -3.913420e-07
 [25,] -0.0472432636 -4.394838e-07
 [26,]  0.1584863871 -1.590159e-08
 [27,]  0.0002110497  9.113320e-08
 [28,]  0.1978391448 -2.547599e-07
 [29,]  0.2074098834  6.818509e-07
 [30,]  0.1987721402  3.855901e-08
 [31,] -0.2638387282  4.576781e-08
 [32,]  0.0585459687  2.870179e-07
 [33,] -0.2801556901 -2.677349e-07
 [34,]  0.3422032925  3.570998e-07
 [35,] -0.1537888583 -5.376141e-07
 [36,] -0.5140095687  5.035947e-07
 [37,] -0.0552827023  8.924056e-07
 [38,]  0.1577504199  2.685183e-07
 [39,] -0.0538737756  7.314799e-07
 [40,] -0.2452130437  3.793522e-07
 [41,] -0.0965154511  4.008325e-07
 [42,] -0.1315086017  3.125650e-07
 [43,]  0.1439171424  3.262525e-07
 [44,] -0.0564125402 -2.405242e-07
 [45,] -0.6189995345 -5.179283e-07
 [46,] -0.1792942633  3.811920e-08
 [47,] -0.0161505896 -1.139414e-07
 [48,]  0.1334084137  6.110165e-07
 [49,]  0.2207103929 -2.607874e-07
 [50,]  0.2248178518 -3.169935e-07
 [51,] -0.0003179964  1.051536e-06
 [52,] -0.1764769509 -1.640386e-07
 [53,]  0.1407034828 -3.960458e-08
 [54,]  0.0592921023 -1.161635e-06
 [55,] -0.0993709789 -5.680197e-07
 [56,]  0.1240906136  2.710296e-07
 [57,] -0.1860778849  7.106321e-07
 [58,] -0.0670755310  1.779066e-07
 [59,]  0.1715886265 -3.918957e-07
 [60,]  0.0307204119 -2.901846e-07
 [61,] -0.3249355875 -3.971916e-08
 [62,] -0.0063918504  6.232081e-07
 [63,]  0.3468066697  6.372405e-08
 [64,]  0.2665473684 -5.770080e-07
 [65,]  0.3820509291  3.826834e-07
 [66,]  0.0170247858 -5.276988e-07
 [67,] -0.3923714930  4.324995e-07
 [68,]  0.1911901147  2.222058e-07
 [69,]  0.1302924936  2.549552e-07
 [70,] -0.0968552697 -6.031561e-07
 [71,]  0.1468984247  2.401575e-07
 [72,]  0.0703743427 -4.004613e-07
 [73,]  0.3527863216  7.717539e-07
 [74,]  0.0322510655 -2.132885e-07
 [75,] -0.2222586932  1.935258e-07
 [76,]  0.1067785009 -4.617280e-07
 [77,] -0.1966482051 -7.616353e-07
 [78,] -0.0644859406  5.669503e-07
 [79,] -0.1925073487 -2.295092e-07
 [80,] -0.3514337225 -5.194196e-07
 [81,]  0.1556507456  1.537894e-07
 [82,]  0.0400431812  3.744859e-07
 [83,] -0.0864722371  5.253933e-07
 [84,] -0.2119015033  3.479434e-07
 [85,]  0.1947011013 -7.452524e-07
 [86,] -0.0548282566 -8.892690e-09
 [87,]  0.2316889978  2.218007e-07
 [88,]  0.0145619268  2.637523e-07
 [89,]  0.0430120820  5.706188e-08
 [90,]  0.2753134259  5.151363e-07
 [91,] -0.1078522975 -1.176468e-06
 [92,]  0.1015763640 -2.002648e-07
 [93,]  0.3261035045  4.086645e-07
 [94,]  0.1266960839 -1.210234e-06
 [95,] -0.3305480962  4.127067e-07
 [96,] -0.1859119907  4.786196e-07
 [97,]  0.0540466389 -9.996638e-07
 [98,] -0.0220130384 -6.393869e-07
 [99,] -0.0630414557 -3.744459e-07
[100,] -0.0525842851 -3.386491e-07
[101,] -0.0880612068 -1.309888e-07
[102,]  0.4777036583 -1.151704e-06
[103,] -0.3370605290 -7.384901e-09
[104,] -0.1665093180 -6.306620e-07
[105,] -0.1561530956  2.769930e-07
[106,]  0.0662785870  7.709087e-07
[107,] -0.0703503649  2.513738e-07
[108,]  0.2452115431 -1.691942e-07
[109,] -0.3098332368  1.081503e-06
[110,]  0.1838188215 -2.279791e-07
[111,] -0.2548979247  7.629024e-08
[112,] -0.3979952974  1.138508e-07
[113,] -0.4323320499  3.735343e-07
[114,]  0.1107004903  4.404924e-07
[115,]  0.3045948551 -5.120730e-07
[116,] -0.0111111689 -3.662542e-07
[117,]  0.1916009715  3.484404e-07
[118,] -0.4882325948  5.763143e-07
[119,] -0.2629320377 -2.421453e-07
[120,]  0.0960841097  4.656590e-07
[121,]  0.1205034267 -3.205149e-07
[122,] -0.2700851014  5.910168e-07
[123,] -0.1720780747 -3.563096e-07
[124,] -0.2132410203  7.797647e-07
[125,] -0.0178477361 -8.017897e-07
[126,]  0.1124403084  8.898947e-08
[127,]  0.2256827802 -4.205321e-08
[128,] -0.1685948674 -5.671281e-07
[129,] -0.1335005897 -1.047190e-06
[130,] -0.3285847045 -1.176464e-07
[131,] -0.0448262259  1.473871e-07
[132,]  0.0488940329  7.463863e-07
[133,]  0.0382846392  4.691271e-07
[134,]  0.0594487327  2.218229e-07
[135,]  0.3315158478 -1.128751e-07
[136,] -0.4474786189 -4.771928e-07
[137,]  0.5263992171  1.600002e-08
[138,]  0.0289035497 -8.797078e-07
[139,] -0.1802740785 -6.165119e-08
[140,] -0.2833547386 -3.783053e-07
[141,] -0.0184333018 -1.501093e-08
[142,]  0.2395075957  6.486326e-08
 [ reached getOption("max.print") -- omitted 18 rows ]
